datetime,symbol,open,high,low,close,volume
2022-01-01 01:00:00,BITSTAMP:XRPUSD,0.83017,0.85663,0.83016,0.8509,11470001.93377532
2022-01-02 01:00:00,BITSTAMP:XRPUSD,0.85096,0.86683,0.8375,0.85926,7368749.96468603
2022-01-03 01:00:00,BITSTAMP:XRPUSD,0.8587,0.8587,0.82134,0.83239,21056781.20240547
2022-01-04 01:00:00,BITSTAMP:XRPUSD,0.83307,0.84523,0.815,0.8229,36598899.31966685
2022-01-05 01:00:00,BITSTAMP:XRPUSD,0.82296,0.83414,0.70923,0.77173,33113609.15580211
2022-01-06 01:00:00,BITSTAMP:XRPUSD,0.77224,0.7905,0.738,0.78082,32567690.289806
2022-01-07 01:00:00,BITSTAMP:XRPUSD,0.77872,0.7796,0.72847,0.76311,38061909.50922178
2022-01-08 01:00:00,BITSTAMP:XRPUSD,0.76488,0.77623,0.723,0.74497,16815452.44249451
2022-01-09 01:00:00,BITSTAMP:XRPUSD,0.74497,0.76697,0.73827,0.75268,12227884.54757219
2022-01-10 01:00:00,BITSTAMP:XRPUSD,0.75281,0.75836,0.69592,0.74006,29545534.9879288
2022-01-11 01:00:00,BITSTAMP:XRPUSD,0.74054,0.7772,0.73039,0.77019,24322583.04906452
2022-01-12 01:00:00,BITSTAMP:XRPUSD,0.77084,0.80768,0.75723,0.79894,29776552.88565344
2022-01-13 01:00:00,BITSTAMP:XRPUSD,0.79777,0.80269,0.76123,0.76721,26912012.4603027
2022-01-14 01:00:00,BITSTAMP:XRPUSD,0.76841,0.79023,0.75195,0.77314,40792122.14200706
2022-01-15 01:00:00,BITSTAMP:XRPUSD,0.77472,0.78963,0.76868,0.77924,7808713.65154908
2022-01-16 01:00:00,BITSTAMP:XRPUSD,0.77961,0.78446,0.76813,0.77833,9053861.18554539
2022-01-17 01:00:00,BITSTAMP:XRPUSD,0.77915,0.78064,0.75016,0.76267,22687882.1647817
2022-01-18 01:00:00,BITSTAMP:XRPUSD,0.76243,0.76849,0.73623,0.75246,23042701.62564023
2022-01-19 01:00:00,BITSTAMP:XRPUSD,0.75134,0.75348,0.72365,0.73824,26331395.94219597
2022-01-20 01:00:00,BITSTAMP:XRPUSD,0.7395,0.76188,0.71623,0.71898,20877866.95386414
2022-01-21 01:00:00,BITSTAMP:XRPUSD,0.71907,0.72861,0.613,0.63766,49970530.264572
2022-01-22 01:00:00,BITSTAMP:XRPUSD,0.63604,0.65368,0.54614,0.59695,41941157.49605526
2022-01-23 01:00:00,BITSTAMP:XRPUSD,0.59614,0.63523,0.59012,0.62861,25420782.87396483
2022-01-24 01:00:00,BITSTAMP:XRPUSD,0.62888,0.62889,0.54889,0.61189,63205710.79317826
2022-01-25 01:00:00,BITSTAMP:XRPUSD,0.61266,0.6246,0.5874,0.61708,36031245.61771432
2022-01-26 01:00:00,BITSTAMP:XRPUSD,0.61805,0.66,0.60532,0.62001,33308597.13090176
2022-01-27 01:00:00,BITSTAMP:XRPUSD,0.61718,0.62492,0.58966,0.60815,28519132.57441158
2022-01-28 01:00:00,BITSTAMP:XRPUSD,0.60773,0.61344,0.59151,0.61111,31378320.03775617
2022-01-29 01:00:00,BITSTAMP:XRPUSD,0.61106,0.62545,0.60918,0.61706,12443723.93354764
2022-01-30 01:00:00,BITSTAMP:XRPUSD,0.61603,0.62338,0.59753,0.60226,10247638.97689367
2022-01-31 01:00:00,BITSTAMP:XRPUSD,0.601,0.62476,0.58036,0.6174,42736965.63602797
